time,Compressor_mdot,Compressor_power_consumed,Compressor_h,Compressor_speed_rpm,Comp-Cond_p,Comp-Cond_t,Comp-Cond_h,Cond_mdot,Cond_qdot,Cond_h,Cond_t_secondary_in,Cond_t_secondary_out,Cond-Valve_p,Cond-Valve_t,Cond-Valve_h,MainValve_mdot,MainValve_h,Valve-Evap_p,Valve-Evap_t,Valve-Evap_h,Evap_mdot,Evap_qdot,Evap_h,Evap_t_secondary_in,Evap_t_secondary_out,Evap-Comp_p,Evap-Comp_t,Evap-Comp_h
10.729999999999816,0.5511664593512915,12529.227154535929,360181.0000202774,4000,1206804.4425439618,319.6844409840378,359614.9974742907,0.549415338264397,-16853.864006255833,328931.4818795494,298.15,302.83083693020785,1200452.8500961252,319.4791946073403,327627.0219590326,0.5514091315978874,327616.00694500253,331744.8522832596,276.6466081257986,327223.18897631875,0.5517511858201614,5730.575785499056,337597.70982296276,283.15,279.91934490168836,307697.01376318396,274.52725749922905,337454.40145335486
10.739999999999815,0.5511827206044133,12530.15488191308,360187.61570973217,4000,1206901.2320446789,319.68756238082426,359622.5029399374,0.5494340445719985,-16853.604053829942,328940.5166693041,298.15,302.83421952890274,1200549.4368256228,319.4823218188359,327638.02108599956,0.5514250203873372,327627.0219590326,331766.74752605916,276.6484832261345,327234.8101848311,0.5517665087903321,5727.289357807095,337603.10378913215,283.15,279.91934490168836,307717.1780895894,274.529087042223,337459.99665598344
10.749999999999815,0.5511989555610252,12531.081260779643,360194.2219921421,4000,1206997.8801240465,319.6906790295092,359629.99665025045,0.5494527201769109,-16853.342851921523,328949.5401297885,298.15,302.83759862059344,1200645.8825222142,319.4854442757742,327649.0043610081,0.5514408838427745,327638.02108599956,331788.6105779662,276.650355474976,327246.41405190824,0.5517818078036516,5724.00793221928,337608.49023601564,283.15,279.91934490168836,307737.3128709203,274.5309138126383,337465.5838912553
10.759999999999815,0.5512151642874529,12532.006294222387,360200.8188886856,4000,1207094.387105237,319.6937909413612,359637.478635801,0.5494713651535439,-16853.080408915786,328958.5522807948,298.15,302.84097420818455,1200742.187507857,319.4885619894296,327659.9718190478,0.551456722029804,327649.0043610081,331810.4415136968,276.65222487914997,327258.0006178481,0.5517970829203354,5720.7314967466655,337613.86917956173,283.15,279.91934490168836,307757.4181755111,274.53273781708924,337471.16317713674
10.769999999999815,0.5512313468498616,12532.92998531742,360207.4064204496,4000,1207190.7533102704,319.69689812760765,359644.9489270395,0.549489979579328,-16852.816733176667,328967.553142203,298.15,302.8443462946076,1200838.3521034133,319.491674971037,327670.9234949946,0.5514725350137393,327659.9718190478,331832.240407712,276.6540914454595,327269.56992280827,0.5518123342003848,5717.460039442187,337619.2406356654,283.15,279.91934490168836,307777.4940714645,274.53455906216726,337476.73453151627
10.779999999999815,0.5512475033142512,12533.852337129727,360213.98460842867,4000,1207286.979060063,319.70000059943646,359652.40755429567,0.5495085635291844,-16852.551833000063,328976.5427337573,298.15,302.8477148827194,1200934.3766286303,319.4947832317913,327681.8594236117,0.5514883228596446,327670.9234949946,331854.00733422104,276.65595518068415,327281.1220068072,0.5518275617035782,5714.193548400459,337624.60462016886,283.15,279.91934490168836,307797.5406266536,274.536377554441,337482.2979722081
10.789999999999814,0.5512636337464496,12534.773352713826,360220.5534735299,4000,1207383.0646744242,319.703098367996,359659.8545477803,0.5495271170784469,-16852.285716717062,328985.52107504057,298.15,302.8510799755283,1201030.2614021292,319.49788678284705,327692.7796395477,0.5515040856323079,327681.8594236117,331875.74236717785,276.6578160915795,327292.65690972336,0.5518427654894889,5710.932011757379,337629.96114886197,283.15,279.91934490168836,307817.5579087189,274.5381933004561,337487.8535169493
10.799999999999814,0.5512797382121182,12535.693035112814,360227.113036568,4000,1207479.010472036,319.7061914443944,359667.2899375847,0.5495456403032528,-16852.018392467697,328994.4881859103,298.15,302.8544415758749,1201126.0067414662,319.50098563532043,327703.68417734106,0.5515198233962527,327692.7796395477,331897.44558028725,276.65967418487793,327304.1746712981,0.5518579456174698,5707.675417690524,337635.3102374819,283.15,279.91934490168836,307837.5459850724,274.54000630673556,337493.4011834033
10.809999999999814,0.5512958167767468,12536.611387359837,360233.6633182721,4000,1207574.816770509,319.70927983970137,359674.7137536812,0.5495641332769382,-16851.749868519506,329003.4440857167,298.15,302.8577996867182,1201221.6129630536,319.5040798002868,327714.57307141554,0.5515355362157514,327703.68417734106,331919.11704700027,276.6615294672881,327315.675331134,0.551873102146685,5704.423754418258,337640.65190171415,283.15,279.91934490168836,307857.5049228969,274.5418165797797,337498.9409891593
10.819999999999814,0.5513118695056562,12537.528412476622,360240.204339282,4000,1207670.4838863171,319.7123635649462,359682.1260259233,0.5495825960759699,-16851.480152983186,329012.38879415183,298.15,302.8611543109166,1201317.0803822498,319.5071692887834,327725.4463560851,0.5515512241547971,327714.57307141554,331940.7568405205,276.6633819454956,327327.15892869775,0.551888235136061,5701.177010200425,337645.9861571926,283.15,279.91934490168836,307877.4347891486,274.54362412606645,337504.47295173386
10.829999999999814,0.5513278964639885,12538.444113475152,360246.73612015333,4000,1207766.0121348754,319.7154426311202,359689.5267840472,0.5496010287731663,-16851.209254029585,329021.32233047666,298.15,302.8645054514633,1201412.4093132808,319.5102541118072,327736.30406555004,0.5515668872771406,327725.4463560851,331962.365033799,276.6652316261623,327338.6255033181,0.5519033446443288,5697.935173337356,337651.3130195003,283.15,279.91934490168836,307897.3356505541,274.54542895205094,337509.997088571
10.839999999999813,0.5513438977167158,12539.358493355847,360253.258681354,4000,1207861.4018304725,319.7185170491746,359696.91605767066,0.5496194314444536,-16850.93717965691,329030.2447143231,298.15,302.8678531112247,1201507.6000693322,319.5133342803176,327747.1462339022,0.5515825256462557,327736.30406555004,331983.9416995418,276.66707851592736,327350.07509418984,0.5519184307299988,5694.698232170566,337656.6325041686,283.15,279.91934490168836,307917.2075736156,274.54723106416617,337515.513417043
10.849999999999813,0.5513598733286275,12540.271555109246,360259.77204326855,4000,1207956.6532863514,319.72158683002306,359704.293876295,0.549637804162011,-16850.66393794989,329039.1559648387,298.15,302.8711972931545,1201602.652962462,319.5164098052337,327757.9728951202,0.5515981393253743,327747.1462339022,332005.48691020266,276.66892262140624,327361.5077403711,0.5519334934513855,5691.466175081758,337661.9446266792,283.15,279.91934490168836,307937.0506246075,274.5490304688226,337521.0219544509
10.859999999999813,0.5513758233643434,12541.18330171522,360266.27622619673,4000,1208051.7668146228,319.72465198453915,359711.66026930383,0.5496561470014895,-16850.389536868533,329048.05610147596,298.15,302.87453800015294,1201697.5683036975,319.5194806974375,327768.78408307466,0.5516137283774591,327757.9728951202,332027.0007379929,276.67076394919184,327372.9234807866,0.5519485328665666,5688.238990493715,337667.24940246344,283.15,279.91934490168836,307956.86486958136,274.5508271724086,337526.5227180265
10.869999999999813,0.5513917478883004,12542.093736143177,360272.77125035657,4000,1208146.7427263795,319.7277125235598,359719.01526596525,0.5496744600341188,-16850.11398438621,329056.9451432994,298.15,302.8778752351353,1201792.3464029448,319.5225469677709,327779.5798315243,0.5516292928652333,327768.78408307466,332048.48325487564,276.6726025058539,327384.3223542266,0.5519635490334377,5685.016666868918,337672.5468469023,283.15,279.91934490168836,307976.6503743621,274.55262118129025,337532.01572493074
10.879999999999812,0.5514076469647518,12543.002861352235,360279.2571358828,4000,1208241.5813315832,319.7307684578817,359726.35889543063,0.549692743335531,-16849.837288424453,329065.8231095984,298.15,302.88120900107947,1201886.9875690818,319.52560862703893,327790.3601741197,0.5516448328511472,327779.5798315243,332069.9345325669,276.67443829793905,327395.70439934806,0.5519785420096873,5681.799192710329,337677.8369753269,283.15,279.91934490168836,307996.4072045546,274.5544125018117,337537.50099225715
10.889999999999812,0.5514235206577783,12543.910680291088,360285.73390282976,4000,1208336.2829391712,319.733819798265,359733.69118673686,0.5497109969768416,-16849.55945680224,329074.6900194811,298.15,302.8845393008403,1201981.4921098945,319.5286656860075,327801.1251444016,0.5516603483974183,327790.3601741197,332091.3546425428,276.6762713319716,327407.0696546761,0.5519935118527343,5678.586556561299,337683.1198030209,283.15,279.91934490168836,308016.1354255369,274.5562011402949,337542.9785370293
10.899999999999812,0.5514393690312732,12544.817195898166,360292.20157116983,4000,1208430.847856987,319.7368665554308,359741.01216880453,0.5497292210320676,-16849.28049742473,329083.54589194665,298.15,302.88786613738273,1202075.8603321246,319.5317181554051,327811.8747758023,0.5516758395659955,327801.1251444016,332112.7436560317,276.67810161445266,327418.41815860267,0.5520084586198842,5675.3787470043735,337688.39534521673,283.15,279.91934490168836,308035.8351024687,274.55798710304,337548.4483762048
10.909999999999812,0.5514551921489474,12545.722411101406,360298.6601607968,4000,1208525.2763918336,319.7399087400631,359748.321870441,0.5497474155730152,-16849.000418048094,329092.3907460263,298.15,302.8911895135908,1202170.0925414436,319.5347660459218,327822.6091016453,0.5516913064185913,327811.8747758023,332134.1016440208,276.67992915186096,327429.7499493889,0.5520233823681505,5672.175752662482,337693.66361709964,283.15,279.91934490168836,308055.50630028767,274.5597703963253,337553.9105266736
10.919999999999812,0.5514709900743284,12546.62632881941,360305.10969152604,4000,1208619.568849438,319.7429463628074,359755.62032033823,0.5497655806727214,-16848.71922647227,329101.2246006277,298.15,302.8945094324729,1202264.1890424818,319.53780936821045,327833.3281551462,0.5517067490166628,327822.6091016453,332155.4286772554,276.6817539506526,327441.06506516447,0.5520382831543654,5668.9775621979525,337698.9246338061,283.15,279.91934490168836,308075.149083709,274.5615510264072,337559.3650052589
10.929999999999811,0.5514867628707555,12547.528951959499,360311.5501830926,4000,1208713.725534494,319.7459794342725,359762.9075470756,0.5497837164026913,-16848.436930334516,329110.04747475433,298.15,302.8978258968775,1202358.1501388177,319.5408481328862,327844.0319694132,0.551722167421423,327833.3281551462,332176.7248262407,276.68357601726126,327452.36354393023,0.5520531610351739,5665.784164312598,337704.1784104236,283.15,279.91934490168836,308094.76351723156,274.5633289995206,337564.81182871945
10.939999999999811,0.5515025106013884,12548.430283419453,360317.9816551559,4000,1208807.746750631,319.7490079650292,359770.18357911805,0.5498018228351481,-16848.153537394977,329118.85938711395,298.15,302.9011389097875,1202451.976132985,319.54388235052676,327854.720577447,0.5517375616938385,327844.0319694132,332197.99016123934,276.6853953580981,327463.6454235555,0.5520680160669909,5662.595547747429,337709.4249619934,283.15,279.91934490168836,308114.3496651326,274.5651043218786,337570.25101374724
10.949999999999811,0.5515182333291948,12549.330326087053,360324.40412729717,4000,1208901.6328004503,319.7520319656116,359777.4484448188,0.5498199000414474,-16847.86905524169,329127.66035656526,298.15,302.90444847407093,1202545.667326482,319.5469120316728,327865.3940121416,0.5517529318946297,327854.720577447,332219.22475227667,276.6872119795521,327474.9107417819,0.5520828483060277,5659.411701282948,337714.66430350783,283.15,279.91934490168836,308133.90759147325,274.56687699967296,337575.68257697124
10.95999999999981,0.55153393111696,12550.229082839824,360330.8176190225,4000,1208995.3839855078,319.7550514465165,359784.70217241865,0.5498379480932128,-16847.58349154066,329136.450401729,298.15,302.9077545927223,1202639.224019758,319.5499371868274,327876.0523062839,0.5517682780842786,327865.3940121416,332240.4286691381,276.6890258879899,327486.15953622124,0.5520976578082891,5656.232613738453,337719.89644991275,283.15,279.91934490168836,308153.4373600972,274.5686470390739,337581.10653495585
10.96999999999981,0.5515496040272727,12551.12655654583,360337.2221497632,4000,1209089.0006063082,319.75806641820344,359791.9447900458,0.5498559670621552,-16847.296853794207,329145.22954141634,298.15,302.9110572686312,1202732.6465122555,319.55295782645754,327886.69549255533,0.5517836003230162,327876.0523062839,332261.6019813731,276.6908370897561,327497.39184435864,0.5521124446295614,5653.058273972334,337725.12141610647,283.15,279.91934490168836,308172.93903462926,274.5704144462301,337586.52290420164
10.97999999999981,0.5515652521225426,12552.022750062568,360343.6177388738,4000,1209182.482962358,319.7610768910961,359799.1763257182,0.5498739570180224,-16847.009149572215,329153.99779409444,298.15,302.9143565047308,1202825.9351023587,319.5559739609925,327897.3236035304,0.5517988986708466,327886.69549255533,332282.74475829105,276.692645591173,327508.6077035504,0.552127208825474,5649.888670881481,337730.3392169403,283.15,279.91934490168836,308192.41267848195,274.5721792272692,337591.93170114746
10.98999999999981,0.5515808754649808,12552.917666237787,360350.0044056366,4000,1209275.8313520965,319.7640828755803,359806.3968073413,0.5498919180331283,-16846.72038636529,329162.75517840765,298.15,302.9176523039599,1202919.0900874624,319.55898560082596,327907.9366716801,0.5518141731875214,327897.3236035304,332303.8570689686,276.6944513985412,327519.8071510274,0.552141950451368,5646.723793401876,337735.54986722005,283.15,279.91934490168836,308211.85835485003,274.5739413882975,337597.33294216864
10.99999999999981,0.5515964741166147,12553.811307909518,360356.382169259,4000,1209369.046072987,319.767084382007,359813.60626271256,0.5499098501763482,-16846.430571620374,329171.5017127763,298.15,302.92094466926216,1203012.111763904,319.5619927563139,327918.5347293678,0.5518294239325643,327907.9366716801,332324.93898224534,276.69625451813926,327530.99022389296,0.5521566695624563,5643.5636305075,337740.7533817043,283.15,279.91934490168836,308231.276126716,274.5757009354002,337602.7266435801
11.00999999999981,0.5516120481392767,12554.703677906577,360362.75104887853,4000,1209462.127421419,319.77008142068905,359820.8047195169,0.5499277535200507,-16846.139712744844,329180.2374157798,298.15,302.92423360355446,1203105.0004270538,319.5649954377775,327929.1178088548,0.5518446509652499,327918.5347293678,332345.99056672724,276.69805495622387,327542.15695912536,0.5521713662136999,5640.408171210936,337745.9497751059,283.15,279.91934490168836,308250.6660568479,274.5774578746415,337608.1128216353
11.01999999999981,0.5516275975946061,12555.594779046809,360369.1110635579,4000,1209555.0756928218,319.7730740019049,359827.99220533104,0.5499456281319445,-16845.847817134596,329188.9623056467,298.15,302.9275191097822,1203197.7563712157,319.56799365550006,327939.6859422954,0.5518598543446382,327929.1178088548,332367.0118907856,276.69985271903,327553.307393577,0.5521860404598762,5637.25740456286,337751.13906209194,283.15,279.91934490168836,308270.0282078013,274.5792122120644,337613.4914925261
11.02999999999981,0.5516431225440592,12556.484614139434,360375.4622322892,4000,1209647.8911815707,319.7760621358956,359835.16874762333,0.5499634740842654,-16845.554892122665,329197.6764008644,298.15,302.93080119087483,1203290.3798897422,319.5709874197306,327950.23916174256,0.5518750341295274,327939.6859422954,332388.0030225601,276.70164781277094,327564.44156397623,0.5522006923555444,5634.111319652149,337756.32125728385,283.15,279.91934490168836,308289.3626419188,274.5809639536912,337618.8626723847
11.039999999999809,0.551658623048889,12557.373185983615,360381.80457399396,4000,1209740.574181068,319.77904583286744,359842.33437375224,0.5499812914447669,-16845.260945020753,329206.3797196015,298.15,302.9340798497507,1203382.8712749379,319.57397674068085,327960.7774991435,0.551890190378513,327950.23916174256,332408.9640299593,276.70344024363857,327575.55950692703,0.5522153219550835,5630.969905605482,337761.4963752578,283.15,279.91934490168836,308308.66942133347,274.5827131055233,337624.2263772845
11.049999999999809,0.5516740991701594,12558.260497368525,360388.1381075233,4000,1209833.1249836884,319.78202510299025,359849.4891109695,0.5499990802844102,-16844.965983116766,329215.0722801392,298.15,302.9373550893702,1203475.2308181396,319.5769616285278,327971.30098634335,0.5519053231499297,327960.7774991435,332429.89498065907,276.70523001780305,327586.6612589095,0.5522299293126638,5627.83315158714,337766.66443054436,283.15,279.91934490168836,308327.94860796776,274.5844596735414,337629.58262323897
11.059999999999809,0.5516895509687435,12559.14655107443,360394.4628516593,4000,1209925.5438808196,319.7849999563986,359856.6329864175,0.5500168406714994,-16844.67001362003,329223.7541006471,298.15,302.94062691266265,1203567.4588096705,319.5799420934122,327981.80965508363,0.5519204325019059,327971.30098634335,332450.795942105,276.70701714141313,327597.7468562806,0.5522445144822308,5624.701046799302,337771.82543763,283.15,279.91934490168836,308347.20026353333,274.5862036637055,337634.93142620294
11.069999999999808,0.5517049785053155,12560.031349871659,360400.77882511425,4000,1210017.8311628578,319.7879704031919,359863.7660271341,0.550034572675468,-16844.37304373597,329232.4251992563,298.15,302.9438953225482,1203659.5555388757,319.58291814544,327992.3035370041,0.5519355184923258,327981.80965508363,332471.666981515,276.7088016205964,327608.81633527495,0.552259077517546,5621.573580481652,337776.9794109561,283.15,279.91934490168836,308366.42444953334,274.5879450819549,337640.272802073
11.079999999999808,0.5517203818403613,12560.914896521172,360407.0860465321,4000,1210109.9871192025,319.79093645343386,359870.88826004846,0.5500522763651049,-16844.075080643677,329241.08559400524,298.15,302.94716032200074,1203751.5212941046,319.5858897946813,328002.7826636412,0.5519505811788511,327992.3035370041,332492.50816587626,276.7105834614589,327619.86973200494,0.5522736184721851,5618.450741910976,337782.1263649192,283.15,279.91934490168836,308385.6212272642,274.58968393420867,337645.60676668887
11.089999999999808,0.5517357610341658,12561.797193774486,360413.38453448995,4000,1210202.0120382668,319.79389811715333,359877.9997119845,0.5500699518091104,-16843.77613143312,329249.7353029817,298.15,302.9504219138936,1203843.356362734,319.5888570511716,328013.247066431,0.5519656206189162,328002.7826636412,332513.3195619508,276.71236267008584,327630.9070824614,0.5522881373994796,5615.3325204015655,337787.26631387265,283.15,279.91934490168836,308404.7906578127,274.59142022636513,337650.93333583203
11.099999999999808,0.5517511161468235,12562.678244373697,360419.67430749635,4000,1210293.9062074895,319.79685540434434,359885.1004096605,0.5500875990755454,-16843.47620325974,329258.37434401363,298.15,302.9536801012357,1203935.0610311488,319.59181992491096,328023.6967767066,0.5519806368697324,328013.247066431,332534.1012362712,276.71413925254103,327641.928422514,0.5523026343526192,5612.218905304417,337792.39927212434,283.15,279.91934490168836,308423.93280206097,274.5931539643025,337656.2525252278
11.109999999999808,0.5517664472382336,12563.558051051514,360425.9553839937,4000,1210385.6699133227,319.79980832496585,359892.1903796897,0.5501052182331881,-16843.175303108637,329267.0027351737,298.15,302.95693488692,1204026.6355847777,319.5947784258652,328034.1318257014,0.551995629988281,328023.6967767066,332554.8532551466,276.7159132148675,327652.9337879122,0.55231710938454,5609.109886007829,337797.5252539397,283.15,279.91934490168836,308443.0477206833,274.5948851538784,337661.5643505445
11.119999999999807,0.5517817543680937,12564.436616531213,360432.22778235754,4000,1210477.3034412484,319.8027568889423,359899.26964857994,0.5501228093494316,-16842.87343804584,329275.62049420533,298.15,302.9601862739164,1204118.08030806,319.59773256396477,328044.5522445469,0.5520106000313272,328034.1318257014,332575.5756846583,276.7176845630871,327663.9232142849,0.5523315625480366,5606.005451936511,337802.64427353913,283.15,279.91934490168836,308462.13547415164,274.5966138009307,337666.8688273958
11.129999999999807,0.5517970375959167,12565.313943527153,360438.49152089923,4000,1210568.8070757808,319.8057011061638,359906.3382427366,0.5501403724924884,-16842.57061502592,329284.22763899557,298.15,302.96343426511214,1204209.3954844812,319.60068234910614,328054.95806427475,0.5520255470554094,328044.5522445469,332596.2685906647,276.719453303201,327674.8967371415,0.5523459938956408,5602.905592552176,337807.75634510105,283.15,279.91934490168836,308481.19612273114,274.59833991127675,337672.165971339
11.139999999999807,0.5518122969810084,12566.190034743908,360444.7466178634,4000,1210660.1811004607,319.8086409864856,359913.3961884594,0.5501579077298877,-16842.266841051638,329292.8241872034,298.15,302.9666788634854,1204300.5813965574,319.6036277911511,328065.3493158164,0.5520404711168484,328054.95806427475,332616.93203880114,276.7212194411896,327685.85439187265,0.552360403479734,5599.810297352846,337812.8614827594,283.15,279.91934490168836,308500.22972648375,274.600063490714,337677.45579787594
11.149999999999807,0.5518275325824852,12567.064892877364,360450.9930914304,4000,1210751.425797871,319.8115765397292,359920.4435119465,0.5501754151289623,-16841.9621230002,329301.41015660006,298.15,302.96992007199117,1204391.6383258495,319.6065688999273,328075.7260300032,0.5520553722717416,328065.3493158164,332637.5660944793,276.72298298301246,327696.7962137505,0.5523747913525027,5596.719555872852,337817.9597006054,283.15,279.91934490168836,308519.2363452694,274.6017845450199,337682.7383224549
11.159999999999807,0.5518427444592657,12567.93852061396,360457.23095971684,4000,1210842.5414496341,319.81450777568165,359927.4802392921,0.5501928947568668,-16841.656467738005,329309.9855648652,298.15,302.973157893534,1204482.5665529699,319.60950568522856,328086.0882375685,0.5520702505759726,328075.7260300032,332658.17082288844,276.72474393460857,327707.7222379284,0.552389157565915,5593.633357682833,337823.0510126879,283.15,279.91934490168836,308538.2160387449,274.60350307995196,337688.0135604689
11.169999999999806,0.5518579326700725,12568.810920631195,360463.460240775,4000,1210933.5283364288,319.8174347040966,359934.5063964893,0.5502103466801967,-16841.349882147653,329318.55042951426,298.15,302.9763923310793,1204573.3663575614,319.61243815681405,328096.435969145,0.5520851060852094,328086.0882375685,332678.7462889976,276.7265023018964,327718.6324994425,0.5524035021717547,5590.551692389638,337828.13543301244,283.15,279.91934490168836,308557.1688663678,274.6052191012481,337693.28152725875
11.179999999999806,0.5518730972734317,12569.682095597109,360469.68095259496,4000,1211024.3867379662,319.82035733469337,359941.52200942906,0.5502277709666198,-16841.04237301733,329327.1047681934,298.15,302.97962338754866,1204664.0380183407,319.6153663244099,328106.76925526746,0.5520999388548954,328096.435969145,332699.2925575561,276.72825809077403,327729.5270332121,0.552417825221593,5587.474549635928,337833.21297554247,283.15,279.91934490168836,308576.09488739143,274.60693261462615,337698.5422381097
11.189999999999806,0.5518882383276719,12570.552048171314,360475.893113103,4000,1211115.116933021,319.8232756771578,359948.5271039008,0.55024516768197,-16840.733947144712,329335.64859832753,298.15,302.98285106590555,1204754.581813073,319.6182901977082,328117.08812637284,0.5521147489402689,328106.76925526746,332719.80969309306,276.73001130711907,327740.40587403957,0.5524321267668568,5584.401919100074,337838.2836541986,283.15,279.91934490168836,308594.99416087335,274.60864362578457,337703.79570825596
11.199999999999806,0.5519033558909274,12571.420781003748,360482.09674016386,4000,1211205.7191994267,319.82618974114246,359955.5217055936,0.5502625368926741,-16840.424611252274,329344.18193741,298.15,302.98607536906025,1204844.9980185805,319.62120978636744,328127.3926127995,0.5521295363963517,328117.08812637284,332740.2977599189,276.73176195678883,327751.2690566108,0.5524464068587253,5581.333790496259,337843.34748285986,283.15,279.91934490168836,308613.86674566835,274.610352140402,337709.04195287736
11.209999999999805,0.5519184500211336,12572.288296736038,360488.29185158,4000,1211296.1938140704,319.82909953626614,359962.5058400961,0.550279878665202,-16840.11437208221,329352.70480280084,298.15,302.98929629996985,1204935.2869107558,319.624125100013,328137.6827447881,0.5521443012779487,328127.3926127995,332760.756822127,276.73351004562045,327762.11661549675,0.5524606655482256,5578.270153574181,337848.4044753626,283.15,279.91934490168836,308632.7127004359,274.6120581641377,337714.28098710306
11.219999999999805,0.5519335207760323,12573.15459800025,360494.47846509295,4000,1211386.5410529117,319.8320050721148,359969.47953289736,0.5502971930652405,-16839.80323629629,329361.2172118623,298.15,302.9925138615935,1205025.4487645542,319.62703614823664,328147.9585524825,0.5521590436396582,328137.6827447881,332781.1869435925,276.7352555794308,327772.94858515216,0.5524749028861643,5575.210998118848,337853.45464550244,283.15,279.91934490168836,308651.532083635,274.6137617026314,337719.512826009
11.229999999999805,0.551948568213165,12574.01968742007,360500.656598383,4000,1211476.7611909714,319.8349063582409,359976.44280938717,0.5503144801588544,-16839.49121052126,329369.71918194246,298.15,302.9957280568435,1205115.483854013,319.6299429405975,328158.2200659295,0.5521737635358689,328147.9585524825,332801.58818797604,276.7369985640169,327783.764999918,0.5524891189231831,5572.156313950685,337858.49800703215,283.15,279.91934490168836,308670.3249535303,274.6154627615036,337724.7374846205
11.239999999999805,0.5519635923898839,12574.88356760987,360506.8262690697,4000,1211566.8545023536,319.8378034041645,359983.39569485607,0.5503317400111741,-16839.178301397398,329378.21073021344,298.15,302.9989388886813,1205205.3924522349,319.63284548662136,328168.46731507906,0.552188461020759,328158.2200659295,332821.9606187211,276.73873900515554,327794.56589401973,0.5525033137097153,5569.106090925033,337863.534573664,283.15,279.91934490168836,308689.0913681892,274.6171613463554,337729.9549779113
11.249999999999805,0.5519785933633377,12575.746241176108,360512.9874947143,4000,1211656.821260227,319.8406962193723,359990.338214497,0.5503489726880519,-16838.86451548318,329386.6918739374,298.15,303.0021463600615,1205295.1748314118,319.63574379580143,328178.70032978547,0.5522031361482985,328168.46731507906,332842.3042990589,276.7404769086038,327805.3513015703,0.5525174872960005,5566.060318932443,337868.5643590684,283.15,279.91934490168836,308707.83138548245,274.6188574627686,337735.16532080405
11.259999999999804,0.5519935711904782,12576.607710715147,360519.14029281563,4000,1211746.6617368488,319.8435848133187,359997.27039340447,0.5503661782542131,-16838.54985931083,329395.1626302642,298.15,303.0053504738824,1205384.831262818,319.6386378775982,328188.919139807,0.5522177889722523,328178.70032978547,332862.619292005,276.7422122800988,327816.12125656824,0.5525316397321312,5563.018987897991,337873.58737687446,283.15,279.91934490168836,308726.54506308865,274.62055111630605,337740.3685281715
11.269999999999804,0.5520085259280699,12577.467978815701,360525.28468081553,4000,1211836.3762035624,319.84646919542564,360004.1922565761,0.5503833567746309,-16838.234339436327,329403.6230162161,298.15,303.0085512331295,1205474.3620167996,319.64152774143923,328199.12377480534,0.552232419546179,328188.919139807,332882.90566036245,276.74394512535787,327826.8757928992,0.552545771067958,5559.982087781762,337878.60364067095,283.15,279.91934490168836,308745.23245849047,274.62224231251145,337745.5646148358
11.279999999999804,0.552023457632674,12578.327048057416,360531.4206760962,4000,1211925.9649307833,319.84934937508206,360011.10382891196,0.5504005083148371,-16837.91796229616,329412.07304896694,298.15,303.0117486407148,1205563.7673628258,319.6444133967205,328209.3142643489,0.5522470279234278,328199.12377480534,332903.1634667234,276.74567545007886,327837.61494433717,0.5525598813531735,5556.949608578364,337883.6131640052,283.15,279.91934490168836,308763.893628978,274.62393105690944,337750.75359556923
11.289999999999804,0.5520383663606594,12579.184921010861,360537.54829598067,4000,1212015.4281880436,319.85222536164554,360018.00513521663,0.5504176329381062,-16837.600734367243,329420.51274539443,298.15,303.0149426996185,1205653.0475694227,319.64729485280463,328219.4906379092,0.5522616141571602,328209.3142643489,332923.3927734676,276.74740325993986,327848.33874454314,0.5525739706372904,5553.921540316623,337888.6159603843,283.15,279.91934490168836,308782.5286316494,274.6256173550059,337755.9354850952
11.299999999999804,0.5520532521681955,12580.041600238876,360543.66755773604,4000,1212104.766243944,319.8550971644407,360024.8962001984,0.5504347307102635,-16837.282662027064,329428.94212260336,298.15,303.0181334127504,1205742.202904253,319.6501721190233,328229.6529248654,0.5522761783003122,328219.4906379092,332943.5936427658,276.74912856059956,327859.04722706747,0.5525880389696168,5550.897873059881,337893.6120432746,283.15,279.91934490168836,308801.13752340997,274.62730121228765,337761.110298087
11.309999999999803,0.5520681151112656,12580.897088295093,360549.7784785696,4000,1212193.9793662091,319.85796479276087,360031.77704847004,0.5504518016941277,-16836.96375169029,329437.3611973678,298.15,303.0213207830709,1205831.2336340547,319.65304520467527,328239.8011545009,0.5522907204056395,328229.6529248654,332963.7661365752,276.7508513576969,327869.7404253475,0.552602086399304,5547.878596905406,337898.60142610205,283.15,279.91934490168836,308819.72036097513,274.62898263422295,337766.2780491698
11.319999999999803,0.5520829552456467,12581.751387724542,360555.8810756323,4000,1212283.0678216503,319.86082825586715,360038.64770454937,0.5504688459546052,-16836.64400968996,329445.769986631,298.15,303.0245048135123,1205920.1400246825,319.65591411902784,328249.9353560055,0.5523052405256854,328239.8011545009,332983.9103166493,276.75257165685184,327880.418372712,0.5526161129752668,5544.863701985079,337903.58412225265,283.15,279.91934490168836,308838.2772008689,274.6306616262612,337771.4387529197
11.329999999999803,0.5520977726269264,12582.604501064076,360561.9753660182,4000,1212372.031876187,319.8636875629889,360045.50819285953,0.5504858635552186,-16836.323442354853,329454.1685071721,298.15,303.0276855070298,1206008.9223411009,319.65877887131654,328260.05555847613,0.5523197387128005,328249.9353560055,333004.0262445306,276.75428946366486,327891.08110237843,0.5526301187463026,5541.85317846391,337908.5601450717,283.15,279.91934490168836,308856.8080994271,274.63233819383333,337776.59242386546
